,health_region,latitude,longitude,date_reported,count
10241,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/09/01 ,15148
1088,Central Zone,52.61788723717071,-111.77504425497,2020/09/01 ,600
8573,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/09/01 ,1473
11507,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/09/01 ,3527
1427,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/09/01 ,614
1960,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/09/02 ,206
6878,North Zone,56.806199045895994,-115.19080204304899,2020/09/02 ,982
5520,Mauricie,47.50931561703021,-73.5153947499276,2020/09/02 ,2150
10632,Vancouver Island,49.6514791757386,-125.735773786798,2020/09/02 ,178
3774,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/09/02 ,998
803,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/09/02 ,2116
7889,Peel Public Health,43.761613367985795,-79.8135709174832,2020/09/02 ,7463
11086,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/09/02 ,2539
4125,Interior,50.9405253201888,-119.73621864343201,2020/09/02 ,455
573,Calgary Zone,50.9884145086295,-114.283168450939,2020/09/02 ,7635
11246,Winnipeg,49.8947996853331,-97.1409755212858,2020/09/02 ,435
4710,Lanaudière,46.6393956254668,-73.9187307043287,2020/09/02 ,4867
52,Abitibi-Témiscamingue,48.1519234761479,-77.5535779549168,2020/09/02 ,188
8800,Saguenay,49.8228588868887,-71.7419678071991,2020/09/02 ,378
5991,Montréal,45.5420718322781,-73.6056683339095,2020/09/02 ,29895
9188,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/09/02 ,743
11508,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/09/02 ,3539
2196,Edmonton Zone,53.5729702998736,-113.539688518144,2020/09/02 ,3252
6234,Montérégie,45.4401754931661,-73.3255910933247,2020/09/02 ,9348
11620,Zone 1 (Moncton area),46.184103044737796,-64.8672842784594,2020/09/02 ,43
2769,Fraser,49.50523412520022,-122.004814371323,2020/09/02 ,3149
2402,Estrie,45.427844381434,-71.8210439386672,2020/09/02 ,1282
934,Central,51.6450568682895,-108.33024312662,2020/09/02 ,198
7624,Outaouais,46.52414991912029,-76.4334881951376,2020/09/02 ,853
9320,South,49.8454465515808,-106.265915752673,2020/09/02 ,423
7405,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/09/02 ,3110
8574,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/09/02 ,1478
10242,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/09/02 ,15211
8179,Prairie Mountain,50.839576188907394,-100.353320102507,2020/09/02 ,463
1089,Central Zone,52.61788723717071,-111.77504425497,2020/09/02 ,610
10484,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/09/02 ,2028
10827,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/09/02 ,570
8674,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/09/02 ,36
4949,Laurentides,46.6452702894389,-74.9739693177174,2020/09/02 ,4255
5183,Laval,45.6055642338925,-73.72452715273151,2020/09/02 ,6322
1742,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/09/02 ,1936
6481,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/09/02 ,950
7069,Northern,56.9556933873242,-126.206054779952,2020/09/02 ,656
9513,South Zone,50.37274620695271,-111.19035661792299,2020/09/02 ,1752
3529,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/09/02 ,917
53,Abitibi-Témiscamingue,48.1519234761479,-77.5535779549168,2020/09/03 ,189
1536,Côte-Nord,51.39349076156011,-66.82563970854089,2020/09/03 ,128
6879,North Zone,56.806199045895994,-115.19080204304899,2020/09/03 ,1001
5992,Montréal,45.5420718322781,-73.6056683339095,2020/09/03 ,29937
6482,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/09/03 ,954
935,Central,51.6450568682895,-108.33024312662,2020/09/03 ,200
1428,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/09/03 ,620
5521,Mauricie,47.50931561703021,-73.5153947499276,2020/09/03 ,2152
8575,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/09/03 ,1483
3775,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/09/03 ,1005
11509,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/09/03 ,3551
4950,Laurentides,46.6452702894389,-74.9739693177174,2020/09/03 ,4273
9514,South Zone,50.37274620695271,-111.19035661792299,2020/09/03 ,1754
10243,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/09/03 ,15271
7070,Northern,56.9556933873242,-126.206054779952,2020/09/03 ,659
2197,Edmonton Zone,53.5729702998736,-113.539688518144,2020/09/03 ,3331
4228,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/09/03 ,78
574,Calgary Zone,50.9884145086295,-114.283168450939,2020/09/03 ,7686
9189,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/09/03 ,748
8260,Prince Edward Island,46.255707480729505,-63.1327337567033,2020/09/03 ,46
2770,Fraser,49.50523412520022,-122.004814371323,2020/09/03 ,3194
804,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/09/03 ,2153
11247,Winnipeg,49.8947996853331,-97.1409755212858,2020/09/03 ,448
1961,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/09/03 ,207
10828,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/09/03 ,572
3530,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/09/03 ,926
2403,Estrie,45.427844381434,-71.8210439386672,2020/09/03 ,1301
10633,Vancouver Island,49.6514791757386,-125.735773786798,2020/09/03 ,180
11087,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/09/03 ,2541
1743,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/09/03 ,1942
7890,Peel Public Health,43.761613367985795,-79.8135709174832,2020/09/03 ,7509
5184,Laval,45.6055642338925,-73.72452715273151,2020/09/03 ,6338
6643,North,53.3299842627168,-107.914440412446,2020/09/03 ,243
4126,Interior,50.9405253201888,-119.73621864343201,2020/09/03 ,456
7406,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/09/03 ,3133
10485,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/09/03 ,2091
8180,Prairie Mountain,50.839576188907394,-100.353320102507,2020/09/03 ,469
1090,Central Zone,52.61788723717071,-111.77504425497,2020/09/03 ,614
170,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/09/03 ,77
9321,South,49.8454465515808,-106.265915752673,2020/09/03 ,424
7625,Outaouais,46.52414991912029,-76.4334881951376,2020/09/03 ,864
6235,Montérégie,45.4401754931661,-73.3255910933247,2020/09/03 ,9379
8960,Saskatoon,52.0415603863704,-105.573529856825,2020/09/03 ,307
9515,South Zone,50.37274620695271,-111.19035661792299,2020/09/04 ,1758
8675,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/09/04 ,37
4951,Laurentides,46.6452702894389,-74.9739693177174,2020/09/04 ,4285
334,Brant County Health Unit,43.120346292365504,-80.2953888130644,2020/09/04 ,179
1537,Côte-Nord,51.39349076156011,-66.82563970854089,2020/09/04 ,129
8801,Saguenay,49.8228588868887,-71.7419678071991,2020/09/04 ,379
6483,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/09/04 ,955
9322,South,49.8454465515808,-106.265915752673,2020/09/04 ,426
6880,North Zone,56.806199045895994,-115.19080204304899,2020/09/04 ,1032
11248,Winnipeg,49.8947996853331,-97.1409755212858,2020/09/04 ,454
1266,Chatham-Kent Health Unit,42.4192532527263,-82.12808769432559,2020/09/04 ,365
11088,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/09/04 ,2548
5993,Montréal,45.5420718322781,-73.6056683339095,2020/09/04 ,29962
1744,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/09/04 ,1948
6644,North,53.3299842627168,-107.914440412446,2020/09/04 ,244
9190,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/09/04 ,751
4127,Interior,50.9405253201888,-119.73621864343201,2020/09/04 ,460
936,Central,51.6450568682895,-108.33024312662,2020/09/04 ,201
1429,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/09/04 ,623
9639,Southern Health,49.3727965122077,-97.1378524148177,2020/09/04 ,267
6236,Montérégie,45.4401754931661,-73.3255910933247,2020/09/04 ,9412
8181,Prairie Mountain,50.839576188907394,-100.353320102507,2020/09/04 ,470
805,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/09/04 ,2171
4711,Lanaudière,46.6393956254668,-73.9187307043287,2020/09/04 ,4877
5752,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/09/04 ,741
1962,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/09/04 ,209
575,Calgary Zone,50.9884145086295,-114.283168450939,2020/09/04 ,7751
8576,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/09/04 ,1488
5522,Mauricie,47.50931561703021,-73.5153947499276,2020/09/04 ,2155
8261,Prince Edward Island,46.255707480729505,-63.1327337567033,2020/09/04 ,47
5185,Laval,45.6055642338925,-73.72452715273151,2020/09/04 ,6362
10634,Vancouver Island,49.6514791757386,-125.735773786798,2020/09/04 ,182
7891,Peel Public Health,43.761613367985795,-79.8135709174832,2020/09/04 ,7574
7071,Northern,56.9556933873242,-126.206054779952,2020/09/04 ,665
3776,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/09/04 ,1006
10486,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/09/04 ,2141
1091,Central Zone,52.61788723717071,-111.77504425497,2020/09/04 ,615
7626,Outaouais,46.52414991912029,-76.4334881951376,2020/09/04 ,877
2771,Fraser,49.50523412520022,-122.004814371323,2020/09/04 ,3268
7407,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/09/04 ,3157
10244,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/09/04 ,15325
2404,Estrie,45.427844381434,-71.8210439386672,2020/09/04 ,1341
3531,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/09/04 ,934
2198,Edmonton Zone,53.5729702998736,-113.539688518144,2020/09/04 ,3399
2904,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/09/04 ,214
11510,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/09/04 ,3570
9902,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/09/05 ,98
10635,Vancouver Island,49.6514791757386,-125.735773786798,2020/09/05 ,183
10829,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/09/05 ,575
3188,Haldimand-Norfolk Health Unit,42.8544467138721,-80.178035377337,2020/09/05 ,471
11249,Winnipeg,49.8947996853331,-97.1409755212858,2020/09/05 ,464
8577,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/09/05 ,1492
4712,Lanaudière,46.6393956254668,-73.9187307043287,2020/09/05 ,4882
7892,Peel Public Health,43.761613367985795,-79.8135709174832,2020/09/05 ,7619
2199,Edmonton Zone,53.5729702998736,-113.539688518144,2020/09/05 ,3484
1851,Eastern,47.2553871860295,-53.240179504025896,2020/09/05 ,249
11089,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/09/05 ,2557
8022,Peterborough Public Health,44.5366772660357,-78.2123316102003,2020/09/05 ,106
1745,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/09/05 ,1957
4128,Interior,50.9405253201888,-119.73621864343201,2020/09/05 ,462
1430,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/09/05 ,633
9323,South,49.8454465515808,-106.265915752673,2020/09/05 ,428
9801,Southwestern Public Health,42.9893301339841,-80.78600767813751,2020/09/05 ,255
576,Calgary Zone,50.9884145086295,-114.283168450939,2020/09/05 ,7799
5994,Montréal,45.5420718322781,-73.6056683339095,2020/09/05 ,30029
6237,Montérégie,45.4401754931661,-73.3255910933247,2020/09/05 ,9441
4517,Lambton Public Health,42.8862751323789,-82.098372496214,2020/09/05 ,343
10487,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/09/05 ,2196
4952,Laurentides,46.6452702894389,-74.9739693177174,2020/09/05 ,4290
5186,Laval,45.6055642338925,-73.72452715273151,2020/09/05 ,6375
11511,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/09/05 ,3585
3532,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/09/05 ,937
5523,Mauricie,47.50931561703021,-73.5153947499276,2020/09/05 ,2156
806,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/09/05 ,2201
4229,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/09/05 ,81
1963,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/09/05 ,212
10245,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/09/05 ,15383
7627,Outaouais,46.52414991912029,-76.4334881951376,2020/09/05 ,886
1092,Central Zone,52.61788723717071,-111.77504425497,2020/09/05 ,621
9516,South Zone,50.37274620695271,-111.19035661792299,2020/09/05 ,1762
3777,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/09/05 ,1008
8961,Saskatoon,52.0415603863704,-105.573529856825,2020/09/05 ,310
7072,Northern,56.9556933873242,-126.206054779952,2020/09/05 ,670
3973,Huron Perth District Health Unit,43.6005140652761,-81.2814845283638,2020/09/05 ,124
5753,Middlesex-London Health Unit,42.9957155911644,-81.4569831975843,2020/09/05 ,742
9640,Southern Health,49.3727965122077,-97.1378524148177,2020/09/05 ,271
9191,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/09/05 ,755
7408,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/09/05 ,3181
6484,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/09/05 ,958
4347,"Kingston, Frontenac and Lennox & Addington Public Health",44.6767544337525,-76.8842542359787,2020/09/05 ,113
2405,Estrie,45.427844381434,-71.8210439386672,2020/09/05 ,1347
6881,North Zone,56.806199045895994,-115.19080204304899,2020/09/05 ,1060
8676,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/09/05 ,38
2772,Fraser,49.50523412520022,-122.004814371323,2020/09/05 ,3331
8182,Prairie Mountain,50.839576188907394,-100.353320102507,2020/09/05 ,474
1746,Durham Region Health Department,44.035149668883,-78.8824982293323,2020/09/06 ,1967
4713,Lanaudière,46.6393956254668,-73.9187307043287,2020/09/06 ,4887
8802,Saguenay,49.8228588868887,-71.7419678071991,2020/09/06 ,380
577,Calgary Zone,50.9884145086295,-114.283168450939,2020/09/06 ,7847
4230,Interlake-Eastern,50.9898543503992,-97.4319735979513,2020/09/06 ,82
1964,Eastern Ontario Health Unit,45.2730604989199,-74.9525787332565,2020/09/06 ,214
7203,Nunavik,56.839990875432704,-71.7218230980366,2020/09/06 ,18
1093,Central Zone,52.61788723717071,-111.77504425497,2020/09/06 ,623
2773,Fraser,49.50523412520022,-122.004814371323,2020/09/06 ,3385
9192,Simcoe Muskoka District Health Unit,44.7777546278497,-79.54577338792849,2020/09/06 ,761
6238,Montérégie,45.4401754931661,-73.3255910933247,2020/09/06 ,9489
4953,Laurentides,46.6452702894389,-74.9739693177174,2020/09/06 ,4308
2406,Estrie,45.427844381434,-71.8210439386672,2020/09/06 ,1356
11250,Winnipeg,49.8947996853331,-97.1409755212858,2020/09/06 ,481
7893,Peel Public Health,43.761613367985795,-79.8135709174832,2020/09/06 ,7666
8578,"Region of Waterloo, Public Health",43.4628358316936,-80.538675714985,2020/09/06 ,1498
4129,Interior,50.9405253201888,-119.73621864343201,2020/09/06 ,463
171,Bas-Saint-Laurent,48.346700666623704,-68.0263261753884,2020/09/06 ,78
6645,North,53.3299842627168,-107.914440412446,2020/09/06 ,246
10636,Vancouver Island,49.6514791757386,-125.735773786798,2020/09/06 ,184
5995,Montréal,45.5420718322781,-73.6056683339095,2020/09/06 ,30086
6485,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/09/06 ,959
807,Capitale-Nationale,47.422683043603,-71.2830947526522,2020/09/06 ,2233
8335,Regina,50.6313361657158,-103.859137797617,2020/09/06 ,136
7628,Outaouais,46.52414991912029,-76.4334881951376,2020/09/06 ,894
8962,Saskatoon,52.0415603863704,-105.573529856825,2020/09/06 ,313
9517,South Zone,50.37274620695271,-111.19035661792299,2020/09/06 ,1765
2200,Edmonton Zone,53.5729702998736,-113.539688518144,2020/09/06 ,3546
10830,Wellington-Dufferin-Guelph Public Health,43.853641543071014,-80.3720849799467,2020/09/06 ,582
1538,Côte-Nord,51.39349076156011,-66.82563970854089,2020/09/06 ,130
10488,Vancouver Coastal,50.474624222847005,-124.057915271406,2020/09/06 ,2240
11090,Windsor-Essex County Health Unit,42.15642327246579,-82.7775325262376,2020/09/06 ,2564
6882,North Zone,56.806199045895994,-115.19080204304899,2020/09/06 ,1081
1431,Chaudière-Appalaches,46.491200690156404,-70.7477280752077,2020/09/06 ,641
7073,Northern,56.9556933873242,-126.206054779952,2020/09/06 ,675
5338,"Leeds, Grenville and Lanark District Health Unit",44.86378243852969,-76.11805843581192,2020/09/06 ,366
10246,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/09/06 ,15439
3778,Hamilton Public Health Services,43.253243134117405,-79.9584634171255,2020/09/06 ,1009
8183,Prairie Mountain,50.839576188907394,-100.353320102507,2020/09/06 ,477
8677,Renfrew County and District Health Unit,45.8063337130374,-77.7769517974534,2020/09/06 ,39
11512,York Region Public Health Services,44.0749766386361,-79.42821218354659,2020/09/06 ,3592
7409,Ottawa Public Health,45.179578394671296,-75.79995194779009,2020/09/06 ,3204
9324,South,49.8454465515808,-106.265915752673,2020/09/06 ,429
2905,Gaspésie-Îles-de-la-Madeleine,48.6680106537864,-65.03054575716021,2020/09/06 ,215
9903,Sudbury & District Health Unit,47.8465144535024,-83.047165707,2020/09/06 ,99
5187,Laval,45.6055642338925,-73.72452715273151,2020/09/06 ,6389
3533,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/09/06 ,947
937,Central,51.6450568682895,-108.33024312662,2020/09/06 ,202
9641,Southern Health,49.3727965122077,-97.1378524148177,2020/09/06 ,278
9642,Southern Health,49.3727965122077,-97.1378524148177,2020/09/07 ,279
6486,Niagara Region Public Health Department,43.045445996685,-79.31367035851301,2020/09/07 ,960
3534,Halton Region Health Department,43.5120970944726,-79.89050808662621,2020/09/07 ,953
10247,Toronto Public Health,43.7258448177115,-79.38955775264292,2020/09/07 ,15514
8106,Porcupine Health Unit,51.853103224034,-83.5157764345347,2020/09/07 ,76
8262,Prince Edward Island,46.255707480729505,-63.1327337567033,2020/09/07 ,51
